,AddressInfo,OperatorInfo,latitude,longitude
57342,"{'ID': 95305, 'Title': 'Shell Recharge Stirling Corner', 'AddressLine1': 'Stirling Corner', 'AddressLine2': 'Mill Hill', 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'EN5 3JG', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.6427744604293, 'Longitude': -0.253829297344974, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': 'https://www.smoovapp.eu/en/', 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 103, 'Title': 'Allego BV', 'WebsiteURL': 'http://www.allego.eu/', 'Comments': None, 'PhonePrimaryContact': None, 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'info@allego.eu', 'FaultReportEmail': None, 'IsRestrictedEdit': False}",51.6427744604293,-0.253829297344974
57376,"{'ID': 95356, 'Title': 'Streatham Common Station', 'AddressLine1': 'Estreham Road', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'SW16 5NT', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.419074, 'Longitude': -0.13570000000000002, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.419074,-0.13570000000000002
57415,"{'ID': 95409, 'Title': 'Randolph House', 'AddressLine1': '2-12 Northwick Park Road', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'HA1 2NU', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.581246, 'Longitude': -0.326837, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.581246,-0.326837
57416,"{'ID': 95410, 'Title': 'Tesco Elmers End', 'AddressLine1': 'Croydon Road', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'BR3 4AA', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.397433, 'Longitude': -0.049815, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.397433,-0.049815
57433,"{'ID': 95430, 'Title': 'Tesco Extra Watford', 'AddressLine1': '239-241 Lower High Street', 'AddressLine2': None, 'Town': 'Watford', 'StateOrProvince': 'Hertfordshire', 'Postcode': 'WD17 2BD', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.652531, 'Longitude': -0.386805, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': 'In Tesco Extra car park. Free parking. Max stay 3 hours. ANPR enforced.', 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.652531,-0.386805
57435,"{'ID': 95432, 'Title': 'Ubitricity Upper Montagu Street', 'AddressLine1': '5 Upper Montagu Street', 'AddressLine2': 'Marylebone', 'Town': 'London', 'StateOrProvince': 'England', 'Postcode': 'W1H 2LH', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.519061821184565, 'Longitude': -0.159869560852026, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': ""Bay marked 'residents only'."", 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 2244, 'Title': 'ubitricity', 'WebsiteURL': 'https://www.ubitricity.com/', 'Comments': None, 'PhonePrimaryContact': '+49 (0)30 398 371 690', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'contact@ubitricity.com', 'FaultReportEmail': None, 'IsRestrictedEdit': False}",51.519061821184565,-0.159869560852026
57437,"{'ID': 95436, 'Title': 'Upper Grosvenor Street', 'AddressLine1': 'Westminster', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'W1K 7EH', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.51029, 'Longitude': -0.155519, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.51029,-0.155519
57473,"{'ID': 95490, 'Title': 'Merchants Walk', 'AddressLine1': 'Violet Road', 'AddressLine2': 'Bromley-by-Bow', 'Town': 'London', 'StateOrProvince': 'England', 'Postcode': 'E3 3PJ', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.520669, 'Longitude': -0.016522, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': 'Residents parking', 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.520669,-0.016522
57537,"{'ID': 95573, 'Title': 'Radisson Blu Edwardian Heathrow Hotel', 'AddressLine1': '140 Bath RD', 'AddressLine2': None, 'Town': 'Harlington', 'StateOrProvince': 'Hayes', 'Postcode': 'UB3 5AW', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.481476, 'Longitude': -0.44095799999999996, 'ContactTelephone1': '+44 203 856 3961', 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 23, 'Title': 'Tesla Motors (Worldwide)', 'WebsiteURL': 'http://www.teslamotors.com', 'Comments': None, 'PhonePrimaryContact': None, 'PhoneSecondaryContact': None, 'IsPrivateIndividual': None, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': None, 'FaultReportEmail': None, 'IsRestrictedEdit': None}",51.481476,-0.44095799999999996
57574,"{'ID': 95614, 'Title': 'Radisson Blu Edwardian New Providence Wharf', 'AddressLine1': '5 Fairmont Ave', 'AddressLine2': None, 'Town': 'Canary Wharf', 'StateOrProvince': None, 'Postcode': 'E14 9JB', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.50656, 'Longitude': -0.003953, 'ContactTelephone1': '+44 207 987 2050', 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 23, 'Title': 'Tesla Motors (Worldwide)', 'WebsiteURL': 'http://www.teslamotors.com', 'Comments': None, 'PhonePrimaryContact': None, 'PhoneSecondaryContact': None, 'IsPrivateIndividual': None, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': None, 'FaultReportEmail': None, 'IsRestrictedEdit': None}",51.50656,-0.003953
57613,"{'ID': 95662, 'Title': 'Cadogan Road (East)', 'AddressLine1': 'Woolwich', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'SE18 6LA', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.4945838, 'Longitude': 0.07591724, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.4945838,0.07591724
57625,"{'ID': 95686, 'Title': 'We Buy Van Today', 'AddressLine1': 'Suite 36, 88-90 Hatton Garden, Holborn', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': 'London', 'Postcode': 'EC1N 8PG', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.5194605, 'Longitude': -0.108461600000055, 'ContactTelephone1': '0207 183 2311', 'ContactTelephone2': '0207 183 2311', 'ContactEmail': 'webuyvantoday10@gmail.com', 'AccessComments': None, 'RelatedURL': 'https://www.webuyvantoday.co.uk', 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 1, 'Title': '(Unknown Operator)', 'WebsiteURL': None, 'Comments': None, 'PhonePrimaryContact': None, 'PhoneSecondaryContact': None, 'IsPrivateIndividual': None, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': None, 'FaultReportEmail': None, 'IsRestrictedEdit': None}",51.5194605,-0.108461600000055
57636,"{'ID': 95699, 'Title': 'White Collar Factory', 'AddressLine1': '1 Old Street Yard', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'EC1V 8AF', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.525125, 'Longitude': -0.088387, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.525125,-0.088387
57642,"{'ID': 95707, 'Title': 'Palace Street', 'AddressLine1': 'Palace Street', 'AddressLine2': 'Westminster', 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'SW1E 5JL', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.497297, 'Longitude': -0.139462, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.497297,-0.139462
57677,"{'ID': 95760, 'Title': 'Council Depot', 'AddressLine1': 'Frensham Street', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'SE15 6TH', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.482296, 'Longitude': -0.06809000000000001, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.482296,-0.06809000000000001
57819,"{'ID': 95937, 'Title': 'Coverton Road', 'AddressLine1': '102 Coverton Road', 'AddressLine2': None, 'Town': 'LONDON', 'StateOrProvince': None, 'Postcode': 'SW17 0QN', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.4283424459, 'Longitude': -0.173207269007, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 25, 'Title': 'Source London', 'WebsiteURL': 'http://www.sourcelondon.net/', 'Comments': 'Monthly post-payment membership system, with per-minute billing and optional lower tariffs in return for monthly subscription payment.', 'PhonePrimaryContact': None, 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': 'https://www.sourcelondon.net/membership', 'ContactEmail': 'membership@sourcelondon.net', 'FaultReportEmail': 'membership@sourcelondon.net', 'IsRestrictedEdit': False}",51.4283424459,-0.173207269007
57827,"{'ID': 95951, 'Title': 'Octink', 'AddressLine1': 'Crown House', 'AddressLine2': None, 'Town': 'Brentford', 'StateOrProvince': None, 'Postcode': 'TW8 8LE', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.483882, 'Longitude': -0.314539, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.483882,-0.314539
57852,"{'ID': 95982, 'Title': 'Shell Recharge Addlestone', 'AddressLine1': 'Chertsey Road', 'AddressLine2': 'Almners Priory', 'Town': 'Runnymede', 'StateOrProvince': 'Surrey', 'Postcode': 'KT15 2ED', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.37668228, 'Longitude': -0.49211299000000003, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': 'https://www.smoovapp.eu/en/', 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 103, 'Title': 'Allego BV', 'WebsiteURL': 'http://www.allego.eu/', 'Comments': None, 'PhonePrimaryContact': None, 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'info@allego.eu', 'FaultReportEmail': None, 'IsRestrictedEdit': False}",51.37668228,-0.49211299000000003
57853,"{'ID': 95983, 'Title': 'Shell Recharge Blendon', 'AddressLine1': 'Sherwood Park Avenue', 'AddressLine2': 'Blendon', 'Town': 'London', 'StateOrProvince': 'England', 'Postcode': 'DA15 9JG', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.447752, 'Longitude': 0.11679600000002201, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': 'https://www.smoovapp.eu/en/', 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 103, 'Title': 'Allego BV', 'WebsiteURL': 'http://www.allego.eu/', 'Comments': None, 'PhonePrimaryContact': None, 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'info@allego.eu', 'FaultReportEmail': None, 'IsRestrictedEdit': False}",51.447752,0.11679600000002201
57903,"{'ID': 96053, 'Title': 'Royal Automobile Club Clubhouse Woodcote Park', 'AddressLine1': 'Woodcote Park', 'AddressLine2': None, 'Town': 'Epsom', 'StateOrProvince': 'Surrey', 'Postcode': 'KT18 7EN', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.31545074107956, 'Longitude': -0.27572903009411603, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': 'https://www.royalautomobileclub.co.uk/visiting-the-club/getting-to-woodcote-park', 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 45, 'Title': '(Business Owner at Location)', 'WebsiteURL': None, 'Comments': 'For use when the operator of the equipment is a single business owner connected to the location and equipment is not part of a larger network', 'PhonePrimaryContact': None, 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': None, 'FaultReportEmail': None, 'IsRestrictedEdit': None}",51.31545074107956,-0.27572903009411603
57920,"{'ID': 96071, 'Title': 'Shell Recharge Ickenham', 'AddressLine1': '55 High Road Ickenham', 'AddressLine2': 'Hillingdon', 'Town': 'London', 'StateOrProvince': 'England', 'Postcode': 'UB10 8LF', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.5669712277856, 'Longitude': -0.44226028280330804, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': 'https://www.smoovapp.eu/en/', 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 103, 'Title': 'Allego BV', 'WebsiteURL': 'http://www.allego.eu/', 'Comments': None, 'PhonePrimaryContact': None, 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'info@allego.eu', 'FaultReportEmail': None, 'IsRestrictedEdit': False}",51.5669712277856,-0.44226028280330804
57970,"{'ID': 96133, 'Title': 'Heathrow Airport T3', 'AddressLine1': 'London Heathrow Airport', 'AddressLine2': None, 'Town': 'Middlesex', 'StateOrProvince': None, 'Postcode': 'TW6 1AP', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.471584, 'Longitude': -0.456263, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.471584,-0.456263
57972,"{'ID': 96137, 'Title': 'Barratt Homes-Fulham Riverside', 'AddressLine1': 'Townmead Road', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'SW6 2GG', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.467068, 'Longitude': -0.187719, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.467068,-0.187719
57975,"{'ID': 96141, 'Title': 'Atlantic Electrics', 'AddressLine1': '970 North Circular Road', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'NW2 7JR', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.569594, 'Longitude': -0.23705299999999999, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.569594,-0.23705299999999999
58001,"{'ID': 96169, 'Title': 'Q-Park Knightsbridge', 'AddressLine1': 'Q-Park Knightsbridge', 'AddressLine2': None, 'Town': 'Kinnerton Street', 'StateOrProvince': 'London', 'Postcode': 'SW1X 8EA', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.500301, 'Longitude': -0.1567, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 32, 'Title': 'BP Pulse', 'WebsiteURL': 'https://www.bppulse.co.uk/', 'Comments': 'Formerly known as Polar Network, or BP Chargemaster', 'PhonePrimaryContact': '01582 400331', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'polarenquiries@chargemasterplc.com', 'FaultReportEmail': 'polarenquiries@chargemasterplc.com', 'IsRestrictedEdit': False}",51.500301,-0.1567
58058,"{'ID': 96240, 'Title': 'Merchants Walk-E Car Club', 'AddressLine1': 'Violet Road', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'E3 3PJ', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.521895, 'Longitude': -0.017612, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.521895,-0.017612
58060,"{'ID': 96242, 'Title': 'R B Emerson LTD', 'AddressLine1': '10 Prestons Road', 'AddressLine2': None, 'Town': 'London', 'StateOrProvince': None, 'Postcode': 'E14 9RL', 'CountryID': 1, 'Country': {'ID': 1, 'Title': 'United Kingdom', 'ISOCode': 'GB', 'ContinentCode': 'EU'}, 'Latitude': 51.50826, 'Longitude': -0.010341, 'ContactTelephone1': None, 'ContactTelephone2': None, 'ContactEmail': None, 'AccessComments': None, 'RelatedURL': None, 'Distance': None, 'DistanceUnit': 0, 'GeneralComments': None}","{'ID': 3, 'Title': 'POD Point (UK)', 'WebsiteURL': 'http://www.pod-point.com/', 'Comments': 'Part of Groupe EDF', 'PhonePrimaryContact': '020 7247 4114', 'PhoneSecondaryContact': None, 'IsPrivateIndividual': False, 'AddressInfo': None, 'BookingURL': None, 'ContactEmail': 'enquiries@pod-point.com', 'FaultReportEmail': 'enquiries@pod-point.com', 'IsRestrictedEdit': False}",51.50826,-0.010341
